FECHA,DEPARTAMENTO,MUNICIPIO,DIA,CLASE DE ESTUPEFACIENTE,CLASE DE SITIO,ZONA,UNIDAD DE MEDIDA,CÓDIGO DANE,CANTIDAD
01/27/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,420
01/28/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Domingo,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,15
01/29/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,8
02/03/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,7
02/12/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,27
02/20/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,38
03/07/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,50
03/15/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,14
03/17/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,28
03/19/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,15
03/24/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,46
03/25/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Domingo,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,35
04/05/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Jueves,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,80
04/06/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,10
04/07/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,12
04/08/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Domingo,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,10
04/15/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,25
04/17/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Martes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,35
04/26/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,5
04/29/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Domingo,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,10
05/02/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,10
05/05/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,3
05/16/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5079000,5
05/23/2018 12:00:00 AM,ANTIOQUIA,BARBOSA,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5079000,5
01/01/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5088000,40
01/04/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,25
01/05/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,59
01/07/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,25
01/08/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,8
01/09/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,39
01/10/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,7
01/11/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,83
01/12/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,25
01/13/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,6
01/14/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,30
01/15/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,7
01/16/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,366
01/17/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,75
01/18/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,77
01/19/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,45
01/20/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,15
01/22/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,55
01/23/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,35
01/25/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,104
01/26/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,110
01/27/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,87
01/28/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,50
01/29/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,66
01/30/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,40
01/31/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,77
02/01/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,40
02/05/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,30
02/07/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,1074
02/08/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,30
02/09/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,157
02/11/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,10
02/12/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,55
02/13/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,15
02/14/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,103
02/16/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,298
02/17/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,31
02/18/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,20
02/19/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,20
02/20/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,30
02/21/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,145
02/22/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,68
02/24/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,64
02/25/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,86
02/26/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,58
02/27/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,40
02/28/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,75
03/01/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,15
03/02/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,14
03/03/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,119
03/04/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,15
03/05/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,18
03/06/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,142
03/07/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,115
03/08/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,8
03/10/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,94
03/12/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VELODROMO,URBANA,GRAMO,5088000,90
03/12/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,55
03/13/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,85
03/15/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,15
03/17/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,50
03/20/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,20
03/21/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,103
03/24/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,20
03/26/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,48
03/29/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,80
03/30/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,548
04/01/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,20
04/02/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,80
04/03/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,270
04/05/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,20
04/06/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5088000,20
04/06/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,120
04/10/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,115
04/14/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,20
04/20/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,150
04/25/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,90
04/26/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,85
05/03/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,45
05/06/2018 12:00:00 AM,ANTIOQUIA,BELLO,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,58
05/07/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,245
05/09/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,200
05/11/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,30
05/12/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,180
05/14/2018 12:00:00 AM,ANTIOQUIA,BELLO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,15
05/15/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,18
05/16/2018 12:00:00 AM,ANTIOQUIA,BELLO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,78
05/17/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,40
05/18/2018 12:00:00 AM,ANTIOQUIA,BELLO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,100
05/19/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,14
05/22/2018 12:00:00 AM,ANTIOQUIA,BELLO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,11
05/26/2018 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,25
05/31/2018 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5088000,14
01/08/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,2
01/29/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,2
01/30/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,2
01/31/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,2
02/03/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,2
02/18/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Domingo,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5086000,2
03/29/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,2
04/09/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,3
04/20/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,3
04/26/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,2
05/02/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,4
05/03/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,4
05/19/2018 12:00:00 AM,ANTIOQUIA,BELMIRA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5086000,3
03/10/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,3
03/19/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,1
03/20/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,11
03/22/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,2
03/27/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,9
04/04/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,1
04/12/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,10
04/13/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,5
04/19/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,9
04/20/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,9
04/22/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,1
04/24/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,8
04/25/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,10
04/28/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,11
05/01/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,8
05/03/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,10
05/10/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,20
05/12/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,8
05/13/2018 12:00:00 AM,ANTIOQUIA,BETANIA,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5091000,10
01/10/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5093000,17
01/13/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5093000,21
01/20/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5093000,15
01/25/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5093000,12
02/01/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5093000,18
02/17/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5093000,700
03/19/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5093000,2
03/21/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Miércoles,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5093000,1
05/14/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Lunes,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5093000,2
05/19/2018 12:00:00 AM,ANTIOQUIA,BETULIA,Sábado,BASE DE COCA,VIAS PUBLICAS,RURAL,GRAMO,5093000,1
01/11/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,22
01/18/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,35
03/05/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Lunes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,15
03/06/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,12
03/08/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,12
03/10/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,13
03/13/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,13
03/16/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,5
04/24/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,5
04/26/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,5
04/27/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Viernes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,5
05/03/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,8
05/09/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,15
05/10/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,6
05/16/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,10
05/22/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,12
05/24/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,8
05/26/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Sábado,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,10
05/29/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Martes,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,6
05/31/2018 12:00:00 AM,ANTIOQUIA,BRICEÑO,Jueves,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5107000,10
01/17/2018 12:00:00 AM,ANTIOQUIA,BURITICÁ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5113000,5
01/21/2018 12:00:00 AM,ANTIOQUIA,BURITICÁ,Domingo,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5113000,5
01/26/2018 12:00:00 AM,ANTIOQUIA,BURITICÁ,Viernes,BASE DE COCA,FINCAS Y SIMILARES,RURAL,GRAMO,5113000,6
02/07/2018 12:00:00 AM,ANTIOQUIA,BURITICÁ,Miércoles,BASE DE COCA,VIAS PUBLICAS,URBANA,GRAMO,5113000,15
03/02/2018 12:00:00 AM,ANTIOQUIA,BURITICÁ,Viernes,BASE DE COCA,FINCAS Y SIMILARES,RURAL,GRAMO,5113000,10
03/03/2018 12:00:00 AM,ANTIOQUIA,BURITICÁ,Sábado,BASE DE COCA,FINCAS Y SIMILARES,RURAL,GRAMO,5113000,9
